-10.000000 -10.000000 0.000000
-10.000000 -9.900000 0.000000
-10.000000 -9.800000 0.000000
-10.000000 -9.700000 0.000000
-10.000000 -9.600000 0.000000
-10.000000 -9.500000 0.000000
-10.000000 -9.400000 0.000000
-10.000000 -9.300000 0.000000
-10.000000 -9.200000 0.000000
-10.000000 -9.100000 0.000000
-10.000000 -9.000000 0.000000
-10.000000 -8.900000 0.000000
-10.000000 -8.800000 0.000000
-10.000000 -8.700000 0.000000
-10.000000 -8.600000 0.000000
-10.000000 -8.500000 0.000000
-10.000000 -8.400000 0.000000
-10.000000 -8.300000 0.000000
-10.000000 -8.200000 0.000000
-10.000000 -8.100000 0.000000
-10.000000 -8.000000 0.000000
-10.000000 -7.900000 0.000000
-10.000000 -7.800000 0.000000
-10.000000 -7.700000 0.000000
-10.000000 -7.600000 0.000000
-10.000000 -7.500000 0.000000
-10.000000 -7.400000 0.000000
-10.000000 -7.300000 0.000000
-10.000000 -7.200000 0.000000
-10.000000 -7.100000 0.000000
-10.000000 -7.000000 0.000000
-10.000000 -6.900000 0.000000
-10.000000 -6.800000 0.000000
-10.000000 -6.700000 0.000000
-10.000000 -6.600000 0.000000
-10.000000 -6.500000 0.000000
-10.000000 -6.400000 0.000000
-10.000000 -6.300000 0.000000
-10.000000 -6.200000 0.000000
-10.000000 -6.100000 0.000000
-10.000000 -6.000000 0.000000
-10.000000 -5.900000 0.000000
-10.000000 -5.800000 0.000000
-10.000000 -5.700000 0.000000
-10.000000 -5.600000 0.000000
-10.000000 -5.500000 0.000000
-10.000000 -5.400000 0.000000
-10.000000 -5.300000 0.000000
-10.000000 -5.200000 0.000000
-10.000000 -5.100000 0.000000
-10.000000 -5.000000 0.000000
-10.000000 -4.900000 0.000000
-10.000000 -4.800000 0.000000
-10.000000 -4.700000 0.000000
-10.000000 -4.600000 0.000000
-10.000000 -4.500000 0.000000
-10.000000 -4.400000 0.000000
-10.000000 -4.300000 0.000000
-10.000000 -4.200000 0.000000
-10.000000 -4.100000 0.000000
-10.000000 -4.000000 0.000000
-10.000000 -3.900000 0.000000
-10.000000 -3.800000 0.000000
-10.000000 -3.700000 0.000000
-10.000000 -3.600000 0.000000
-10.000000 -3.500000 0.000000
-10.000000 -3.400000 0.000000
-10.000000 -3.300000 0.000000
-10.000000 -3.200000 0.000000
-10.000000 -3.100000 0.000000
-10.000000 -3.000000 0.000000
-10.000000 -2.900000 0.000000
-10.000000 -2.800000 0.000000
-10.000000 -2.700000 0.000000
-10.000000 -2.600000 0.000000
-10.000000 -2.500000 0.000000
-10.000000 -2.400000 0.000000
-10.000000 -2.300000 0.000000
-10.000000 -2.200000 0.000000
-10.000000 -2.100000 0.000000
-10.000000 -2.000000 0.000000
-10.000000 -1.900000 0.000000
-10.000000 -1.800000 0.000000
-10.000000 -1.700000 0.000000
-10.000000 -1.600000 0.000000
-10.000000 -1.500000 0.000000
-10.000000 -1.400000 0.000000
-10.000000 -1.300000 0.000000
-10.000000 -1.200000 0.000000
-10.000000 -1.100000 0.000000
-10.000000 -1.000000 0.000000
-10.000000 -0.900000 0.000000
-10.000000 -0.800000 0.000000
-10.000000 -0.700000 0.000000
-10.000000 -0.600000 0.000000
-10.000000 -0.500000 0.000000
-10.000000 -0.400000 0.000000
-10.000000 -0.300000 0.000000
-10.000000 -0.200000 0.000000
-10.000000 -0.100000 0.000000
-10.000000 0.000000 0.000000
-10.000000 0.100000 0.000000
-10.000000 0.200000 0.000000
-10.000000 0.300000 0.000000
-10.000000 0.400000 0.000000
-10.000000 0.500000 0.000000
-10.000000 0.600000 0.000000
-10.000000 0.700000 0.000000
-10.000000 0.800000 0.000000
-10.000000 0.900000 0.000000
-10.000000 1.000000 0.000000
-10.000000 1.100000 0.000000
-10.000000 1.200000 0.000000
-10.000000 1.300000 0.000000
-10.000000 1.400000 0.000000
-10.000000 1.500000 0.000000
-10.000000 1.600000 0.000000
-10.000000 1.700000 0.000000
-10.000000 1.800000 0.000000
-10.000000 1.900000 0.000000
-10.000000 2.000000 0.000000
-10.000000 2.100000 0.000000
-10.000000 2.200000 0.000000
-10.000000 2.300000 0.000000
-10.000000 2.400000 0.000000
-10.000000 2.500000 0.000000
-10.000000 2.600000 0.000000
-10.000000 2.700000 0.000000
-10.000000 2.800000 0.000000
-10.000000 2.900000 0.000000
-10.000000 3.000000 0.000000
-10.000000 3.100000 0.000000
-10.000000 3.200000 0.000000
-10.000000 3.300000 0.000000
-10.000000 3.400000 0.000000
-10.000000 3.500000 0.000000
-10.000000 3.600000 0.000000
-10.000000 3.700000 0.000000
-10.000000 3.800000 0.000000
-10.000000 3.900000 0.000000
-10.000000 4.000000 0.000000
-10.000000 4.100000 0.000000
-10.000000 4.200000 0.000000
-10.000000 4.300000 0.000000
-10.000000 4.400000 0.000000
-10.000000 4.500000 0.000000
-10.000000 4.600000 0.000000
-10.000000 4.700000 0.000000
-10.000000 4.800000 0.000000
-10.000000 4.900000 0.000000
-10.000000 5.000000 0.000000
-10.000000 5.100000 0.000000
-10.000000 5.200000 0.000000
-10.000000 5.300000 0.000000
-10.000000 5.400000 0.000000
-10.000000 5.500000 0.000000
-10.000000 5.600000 0.000000
-10.000000 5.700000 0.000000
-10.000000 5.800000 0.000000
-10.000000 5.900000 0.000000
-10.000000 6.000000 0.000000
-10.000000 6.100000 0.000000
-10.000000 6.200000 0.000000
-10.000000 6.300000 0.000000
-10.000000 6.400000 0.000000
-10.000000 6.500000 0.000000
-10.000000 6.600000 0.000000
-10.000000 6.700000 0.000000
-10.000000 6.800000 0.000000
-10.000000 6.900000 0.000000
-10.000000 7.000000 0.000000
-10.000000 7.100000 0.000000
-10.000000 7.200000 0.000000
-10.000000 7.300000 0.000000
-10.000000 7.400000 0.000000
-10.000000 7.500000 0.000000
-10.000000 7.600000 0.000000
-10.000000 7.700000 0.000000
-10.000000 7.800000 0.000000
-10.000000 7.900000 0.000000
-10.000000 8.000000 0.000000
-10.000000 8.100000 0.000000
-10.000000 8.200000 0.000000
-10.000000 8.300000 0.000000
-10.000000 8.400000 0.000000
-10.000000 8.500000 0.000000
-10.000000 8.600000 0.000000
-10.000000 8.700000 0.000000
-10.000000 8.800000 0.000000
-10.000000 8.900000 0.000000
-10.000000 9.000000 0.000000
-10.000000 9.100000 0.000000
-10.000000 9.200000 0.000000
-10.000000 9.300000 0.000000
-10.000000 9.400000 0.000000
-10.000000 9.500000 0.000000
-10.000000 9.600000 0.000000
-10.000000 9.700000 0.000000
-10.000000 9.800000 0.000000
-10.000000 9.900000 0.000000
-10.000000 10.000000 0.000000

-9.900000 -10.000000 0.000000
-9.900000 -9.900000 0.000544
-9.900000 -9.800000 0.001087
-9.900000 -9.700000 0.001630
-9.900000 -9.600000 0.002173
-9.900000 -9.500000 0.002717
-9.900000 -9.400000 0.003260
-9.900000 -9.300000 0.003804
-9.900000 -9.200000 0.004348
-9.900000 -9.100000 0.004893
-9.900000 -9.000000 0.005438
-9.900000 -8.900000 0.005983
-9.900000 -8.800000 0.006529
-9.900000 -8.700000 0.007076
-9.900000 -8.600000 0.007623
-9.900000 -8.500000 0.008171
-9.900000 -8.400000 0.008719
-9.900000 -8.300000 0.009269
-9.900000 -8.200000 0.009819
-9.900000 -8.100000 0.010370
-9.900000 -8.000000 0.010922
-9.900000 -7.900000 0.011475
-9.900000 -7.800000 0.012028
-9.900000 -7.700000 0.012583
-9.900000 -7.600000 0.013138
-9.900000 -7.500000 0.013695
-9.900000 -7.400000 0.014252
-9.900000 -7.300000 0.014810
-9.900000 -7.200000 0.015369
-9.900000 -7.100000 0.015928
-9.900000 -7.000000 0.016488
-9.900000 -6.900000 0.017049
-9.900000 -6.800000 0.017611
-9.900000 -6.700000 0.018173
-9.900000 -6.600000 0.018735
-9.900000 -6.500000 0.019298
-9.900000 -6.400000 0.019861
-9.900000 -6.300000 0.020424
-9.900000 -6.200000 0.020987
-9.900000 -6.100000 0.021550
-9.900000 -6.000000 0.022113
-9.900000 -5.900000 0.022675
-9.900000 -5.800000 0.023237
-9.900000 -5.700000 0.023798
-9.900000 -5.600000 0.024358
-9.900000 -5.500000 0.024917
-9.900000 -5.400000 0.025475
-9.900000 -5.300000 0.026031
-9.900000 -5.200000 0.026585
-9.900000 -5.100000 0.027137
-9.900000 -5.000000 0.027687
-9.900000 -4.900000 0.028234
-9.900000 -4.800000 0.028779
-9.900000 -4.700000 0.029320
-9.900000 -4.600000 0.029858
-9.900000 -4.500000 0.030393
-9.900000 -4.400000 0.030923
-9.900000 -4.300000 0.031449
-9.900000 -4.200000 0.031970
-9.900000 -4.100000 0.032486
-9.900000 -4.000000 0.032996
-9.900000 -3.900000 0.033501
-9.900000 -3.800000 0.034000
-9.900000 -3.700000 0.034492
-9.900000 -3.600000 0.034977
-9.900000 -3.500000 0.035455
-9.900000 -3.400000 0.035926
-9.900000 -3.300000 0.036388
-9.900000 -3.200000 0.036842
-9.900000 -3.100000 0.037286
-9.900000 -3.000000 0.037722
-9.900000 -2.900000 0.038148
-9.900000 -2.800000 0.038563
-9.900000 -2.700000 0.038968
-9.900000 -2.600000 0.039362
-9.900000 -2.500000 0.039745
-9.900000 -2.400000 0.040116
-9.900000 -2.300000 0.040475
-9.900000 -2.200000 0.040821
-9.900000 -2.100000 0.041154
-9.900000 -2.000000 0.041474
-9.900000 -1.900000 0.041780
-9.900000 -1.800000 0.042072
-9.900000 -1.700000 0.042350
-9.900000 -1.600000 0.042613
-9.900000 -1.500000 0.042861
-9.900000 -1.400000 0.043094
-9.900000 -1.300000 0.043310
-9.900000 -1.200000 0.043512
-9.900000 -1.100000 0.043696
-9.900000 -1.000000 0.043865
-9.900000 -0.900000 0.044017
-9.900000 -0.800000 0.044152
-9.900000 -0.700000 0.044270
-9.900000 -0.600000 0.044371
-9.900000 -0.500000 0.044454
-9.900000 -0.400000 0.044520
-9.900000 -0.300000 0.044569
-9.900000 -0.200000 0.044600
-9.900000 -0.100000 0.044614
-9.900000 0.000000 0.044610
-9.900000 0.100000 0.044588
-9.900000 0.200000 0.044549
-9.900000 0.300000 0.044492
-9.900000 0.400000 0.044417
-9.900000 0.500000 0.044326
